holiday,temp,rain,snow,weather,day,month,year,hours,minutes,seconds,traffic_volume
1,274.49,0.0,0.0,Snow,21,2,2016,13,0,0,5211
0,274.22,0.0,0.0,Snow,21,2,2016,14,0,0,4751
1,274.15,0.0,0.0,Snow,21,2,2016,16,0,0,4577
0,273.62,0.0,0.0,Clouds,21,2,2016,18,0,0,3693
1,273.42,0.0,0.0,Clouds,21,2,2016,20,0,0,2407
0,273.08,0.0,0.0,Clouds,21,2,2016,21,0,0,2005
0,272.44,0.0,0.0,Clouds,21,2,2016,23,0,0,959
0,272.22,0.0,0.0,Clouds,22,2,2016,0,0,0,511
1,272.15,0.0,0.0,Clouds,22,2,2016,1,0,0,321
0,271.72,0.0,0.0,Clouds,22,2,2016,2,0,0,264
1,271.51,0.0,0.0,Clouds,22,2,2016,4,0,0,863
0,270.8,0.0,0.0,Clouds,22,2,2016,5,0,0,2677
1,270.66,0.0,0.0,Clouds,22,2,2016,6,0,0,5816
0,270.16,0.0,0.0,Clear,22,2,2016,7,0,0,6744
1,271.15,0.0,0.0,Clear,22,2,2016,9,0,0,4936
0,272.58,0.0,0.0,Clouds,22,2,2016,10,0,0,4185
1,273.42,0.0,0.0,Clouds,22,2,2016,12,0,0,4639
1,274.29,0.0,0.0,Clouds,22,2,2016,14,0,0,5223
0,274.5,0.0,0.0,Clouds,22,2,2016,15,0,0,5560
0,274.15,0.0,0.0,Clouds,22,2,2016,17,0,0,6160
0,273.08,0.0,0.0,Clouds,22,2,2016,19,0,0,3031
1,273.22,0.0,0.0,Clouds,22,2,2016,20,0,0,2496
1,273.22,0.0,0.0,Clouds,22,2,2016,21,0,0,2070
0,273.02,0.0,0.0,Clouds,22,2,2016,22,0,0,1459
0,272.95,0.0,0.0,Clouds,22,2,2016,23,0,0,912
1,273.58,0.0,0.0,Clouds,23,2,2016,0,0,0,518
0,273.51,0.0,0.0,Clouds,23,2,2016,1,0,0,315
0,273.51,0.0,0.0,Clouds,23,2,2016,2,0,0,266
0,273.68,0.0,0.0,Clouds,23,2,2016,3,0,0,314
0,273.72,0.0,0.0,Clouds,23,2,2016,4,0,0,897
1,273.86,0.0,0.0,Snow,23,2,2016,6,0,0,5652
1,273.86,0.0,0.0,Drizzle,23,2,2016,6,0,0,5652
0,273.95,0.0,0.0,Snow,23,2,2016,7,0,0,5453
0,273.95,0.0,0.0,Mist,23,2,2016,7,0,0,5453
0,273.95,0.0,0.0,Rain,23,2,2016,7,0,0,5453
0,274.01,0.0,0.0,Snow,23,2,2016,8,0,0,5556
0,274.01,0.0,0.0,Mist,23,2,2016,8,0,0,5556
1,274.35,0.0,0.0,Snow,23,2,2016,9,0,0,5142
0,274.35,0.0,0.0,Mist,23,2,2016,9,0,0,5142
0,274.65,0.0,0.0,Mist,23,2,2016,10,0,0,4321
0,274.65,0.0,0.0,Snow,23,2,2016,10,0,0,4321
1,274.65,0.0,0.0,Rain,23,2,2016,10,0,0,4321
1,275.15,0.0,0.0,Mist,23,2,2016,11,0,0,4405
0,275.15,0.0,0.0,Rain,23,2,2016,11,0,0,4405
0,275.15,0.0,0.0,Snow,23,2,2016,11,0,0,4405
0,275.87,0.0,0.0,Rain,23,2,2016,12,0,0,4791
1,275.87,0.0,0.0,Mist,23,2,2016,12,0,0,4791
1,276.29,0.0,0.0,Rain,23,2,2016,15,0,0,5687
1,276.29,0.0,0.0,Mist,23,2,2016,15,0,0,5687
0,276.29,0.0,0.0,Drizzle,23,2,2016,15,0,0,5687
1,276.29,0.0,0.0,Mist,23,2,2016,17,0,0,6308
0,275.48,0.0,0.0,Rain,23,2,2016,19,0,0,3115
1,275.48,0.0,0.0,Mist,23,2,2016,19,0,0,3115
1,275.02,0.0,0.0,Rain,23,2,2016,21,0,0,3442
1,275.02,0.0,0.0,Mist,23,2,2016,21,0,0,3442
0,274.68,0.0,0.0,Mist,23,2,2016,22,0,0,3152
0,274.61,0.0,0.0,Mist,23,2,2016,23,0,0,1147
0,274.65,0.0,0.0,Mist,24,2,2016,0,0,0,691
0,274.35,0.0,0.0,Clouds,24,2,2016,1,0,0,453
1,274.35,0.0,0.0,Clouds,24,2,2016,2,0,0,341
0,274.39,0.0,0.0,Clouds,24,2,2016,3,0,0,431
1,273.72,0.0,0.0,Clouds,24,2,2016,4,0,0,1100
1,273.36,0.0,0.0,Mist,24,2,2016,6,0,0,5845
0,272.88,0.0,0.0,Mist,24,2,2016,7,0,0,6437
1,273.79,0.0,0.0,Clouds,24,2,2016,10,0,0,4626
1,275.28,0.0,0.0,Clouds,24,2,2016,11,0,0,4677
0,275.86,0.0,0.0,Clouds,24,2,2016,14,0,0,5332
1,275.48,0.0,0.0,Clouds,24,2,2016,15,0,0,6132
1,274.82,0.0,0.0,Clouds,24,2,2016,18,0,0,4692
0,274.35,0.0,0.0,Clouds,24,2,2016,20,0,0,2962
1,273.87,0.0,0.0,Clouds,24,2,2016,22,0,0,1730
0,272.76,0.0,0.0,Clear,24,2,2016,23,0,0,1052
1,271.95,0.0,0.0,Clouds,25,2,2016,0,0,0,555
1,271.75,0.0,0.0,Clouds,25,2,2016,1,0,0,354
1,271.35,0.0,0.0,Clouds,25,2,2016,2,0,0,284
0,270.84,0.0,0.0,Clouds,25,2,2016,5,0,0,2745
0,270.08,0.0,0.0,Clouds,25,2,2016,6,0,0,5855
0,269.86,0.0,0.0,Clouds,25,2,2016,7,0,0,6942
1,270.43,0.0,0.0,Clouds,25,2,2016,8,0,0,5863
0,270.42,0.0,0.0,Clouds,25,2,2016,9,0,0,5404
0,271.82,0.0,0.0,Clear,25,2,2016,11,0,0,4791
1,273.15,0.0,0.0,Clear,25,2,2016,12,0,0,5109
0,273.61,0.0,0.0,Clear,25,2,2016,14,0,0,5694
1,273.15,0.0,0.0,Clouds,25,2,2016,16,0,0,7118
1,272.21,0.0,0.0,Clouds,25,2,2016,18,0,0,5230
0,271.88,0.0,0.0,Clouds,25,2,2016,20,0,0,3140
1,271.28,0.0,0.0,Clouds,25,2,2016,22,0,0,2000
0,271.08,0.0,0.0,Clouds,25,2,2016,23,0,0,1204
0,270.69,0.0,0.0,Clouds,26,2,2016,0,0,0,721
1,270.28,0.0,0.0,Clouds,26,2,2016,1,0,0,423
0,270.08,0.0,0.0,Clouds,26,2,2016,3,0,0,373
1,269.42,0.0,0.0,Clouds,26,2,2016,5,0,0,2585
1,268.69,0.0,0.0,Clouds,26,2,2016,7,0,0,6641
0,269.7,0.0,0.0,Clouds,26,2,2016,9,0,0,5154
1,272.61,0.0,0.0,Clouds,26,2,2016,11,0,0,5425
0,275.38,0.0,0.0,Clear,26,2,2016,12,0,0,5467
0,276.55,0.0,0.0,Clouds,26,2,2016,14,0,0,5836
1,278.36,0.0,0.0,Clear,26,2,2016,16,0,0,6601
0,277.21,0.0,0.0,Clear,26,2,2016,18,0,0,5367
1,275.82,0.0,0.0,Clear,26,2,2016,20,0,0,3775
0,275.48,0.0,0.0,Clear,26,2,2016,21,0,0,3591
0,275.15,0.0,0.0,Clear,26,2,2016,22,0,0,3075
0,275.29,0.0,0.0,Clear,26,2,2016,23,0,0,1891
0,275.15,0.0,0.0,Clear,27,2,2016,0,0,0,1420
0,274.93,0.0,0.0,Clear,27,2,2016,1,0,0,822
0,274.62,0.0,0.0,Clear,27,2,2016,2,0,0,554
1,274.41,0.0,0.0,Clear,27,2,2016,3,0,0,377
1,274.36,0.0,0.0,Clear,27,2,2016,5,0,0,686
1,274.62,0.0,0.0,Clear,27,2,2016,7,0,0,2056
1,276.72,0.0,0.0,Clear,27,2,2016,9,0,0,3935
1,281.65,0.0,0.0,Clear,27,2,2016,11,0,0,4608
0,285.51,0.0,0.0,Clear,27,2,2016,12,0,0,5136
1,286.81,0.0,0.0,Clouds,27,2,2016,14,0,0,5167
0,287.22,0.0,0.0,Clear,27,2,2016,16,0,0,4939
0,284.89,0.0,0.0,Clear,27,2,2016,18,0,0,4592
0,281.55,0.0,0.0,Clear,27,2,2016,20,0,0,3496
1,279.55,0.0,0.0,Clear,27,2,2016,22,0,0,3778
1,277.88,0.0,0.0,Mist,28,2,2016,0,0,0,1420
1,276.73,0.0,0.0,Mist,28,2,2016,2,0,0,554
1,275.65,0.0,0.0,Mist,28,2,2016,4,0,0,394
1,275.14,0.0,0.0,Mist,28,2,2016,6,0,0,1033
1,274.74,0.0,0.0,Clouds,28,2,2016,8,0,0,1985
1,273.65,0.0,0.0,Rain,28,2,2016,10,0,0,3609
1,273.65,0.0,0.0,Snow,28,2,2016,10,0,0,3609
0,273.58,0.0,0.0,Snow,28,2,2016,12,0,0,4360
0,273.58,0.0,0.0,Mist,28,2,2016,12,0,0,4360
0,274.36,0.0,0.0,Clouds,28,2,2016,14,0,0,4548
1,275.08,0.0,0.0,Clouds,28,2,2016,16,0,0,5169
0,274.68,0.0,0.0,Clouds,28,2,2016,18,0,0,3942
1,273.09,0.0,0.0,Clear,28,2,2016,20,0,0,2423
1,271.55,0.0,0.0,Clear,28,2,2016,22,0,0,1488
1,270.79,0.0,0.0,Clear,29,2,2016,0,0,0,472
0,271.61,0.0,0.0,Clouds,29,2,2016,2,0,0,270
0,273.94,0.0,0.0,Clouds,29,2,2016,4,0,0,818
1,275.72,0.0,0.0,Clouds,29,2,2016,6,0,0,5628
1,270.16,0.0,0.0,Clouds,29,2,2016,8,0,0,5772
1,266.16,0.0,0.0,Clear,29,2,2016,10,0,0,4498
0,266.51,0.0,0.0,Clear,29,2,2016,12,0,0,4859
0,268.22,0.0,0.0,Clear,29,2,2016,13,0,0,4825
1,268.72,0.0,0.0,Clear,29,2,2016,14,0,0,5157
0,269.01,0.0,0.0,Clouds,29,2,2016,16,0,0,6775
0,268.08,0.0,0.0,Clear,29,2,2016,18,0,0,4474
1,267.15,0.0,0.0,Clouds,29,2,2016,20,0,0,2510
0,266.51,0.0,0.0,Clear,29,2,2016,22,0,0,1664
1,265.92,0.0,0.0,Clear,1,3,2016,0,0,0,1632
1,265.65,0.0,0.0,Clouds,1,3,2016,1,0,0,453
0,264.51,0.0,0.0,Snow,1,3,2016,4,0,0,831
1,263.73,0.0,0.0,Clouds,1,3,2016,6,0,0,5830
0,263.15,0.0,0.0,Clouds,1,3,2016,8,0,0,5959
1,263.8,0.0,0.0,Clouds,1,3,2016,9,0,0,5265
1,263.79,0.0,0.0,Clouds,1,3,2016,10,0,0,4554
1,265.15,0.0,0.0,Clouds,1,3,2016,11,0,0,4756
0,267.95,0.0,0.0,Clear,1,3,2016,13,0,0,5062
1,268.93,0.0,0.0,Clear,1,3,2016,15,0,0,5895
0,269.65,0.0,0.0,Clear,1,3,2016,17,0,0,6190
1,267.42,0.0,0.0,Clear,1,3,2016,19,0,0,3067
1,265.65,0.0,0.0,Clear,1,3,2016,21,0,0,3628
1,264.44,0.0,0.0,Clear,1,3,2016,23,0,0,1080
1,264.21,0.0,0.0,Clear,2,3,2016,0,0,0,676
0,264.57,0.0,0.0,Clear,2,3,2016,1,0,0,477
1,264.65,0.0,0.0,Clear,2,3,2016,3,0,0,454
0,264.08,0.0,0.0,Clouds,2,3,2016,5,0,0,2880
1,264.0,0.0,0.0,Clouds,2,3,2016,6,0,0,5821
1,265.01,0.0,0.0,Clouds,2,3,2016,9,0,0,5341
1,268.88,0.0,0.0,Clear,2,3,2016,11,0,0,4601
0,271.01,0.0,0.0,Clouds,2,3,2016,13,0,0,5072
1,272.15,0.0,0.0,Clouds,2,3,2016,15,0,0,5918
1,272.65,0.0,0.0,Clouds,2,3,2016,17,0,0,6599
0,271.65,0.0,0.0,Clouds,2,3,2016,19,0,0,3487
1,270.93,0.0,0.0,Clouds,2,3,2016,21,0,0,2581
1,270.58,0.0,0.0,Clouds,2,3,2016,23,0,0,1369
0,270.42,0.0,0.0,Clouds,3,3,2016,1,0,0,364
0,270.28,0.0,0.0,Clouds,3,3,2016,3,0,0,306
0,270.15,0.0,0.0,Snow,3,3,2016,5,0,0,2775
1,270.08,0.0,0.0,Clouds,3,3,2016,7,0,0,6836
0,270.72,0.0,0.0,Snow,3,3,2016,9,0,0,5364
1,271.72,0.0,0.0,Snow,3,3,2016,11,0,0,4936
1,273.15,0.0,0.0,Clouds,3,3,2016,13,0,0,5124
1,273.68,0.0,0.0,Clouds,3,3,2016,15,0,0,5932
1,273.55,0.0,0.0,Clouds,3,3,2016,17,0,0,6551
1,273.01,0.0,0.0,Clouds,3,3,2016,20,0,0,3283
1,272.58,0.0,0.0,Clouds,3,3,2016,23,0,0,2256
1,272.01,0.0,0.0,Clouds,4,3,2016,1,0,0,439
0,271.94,0.0,0.0,Clouds,4,3,2016,3,0,0,367
1,271.48,0.0,0.0,Clouds,4,3,2016,5,0,0,2546
0,271.58,0.0,0.0,Clear,4,3,2016,7,0,0,6677
1,272.65,0.0,0.0,Clouds,4,3,2016,9,0,0,5472
0,273.88,0.0,0.0,Snow,4,3,2016,11,0,0,5663
1,272.65,0.0,0.0,Snow,4,3,2016,13,0,0,5361
1,272.65,0.0,0.0,Mist,4,3,2016,13,0,0,5361
0,272.65,0.0,0.0,Fog,4,3,2016,13,0,0,5361
1,272.95,0.0,0.0,Snow,4,3,2016,15,0,0,5960
0,272.95,0.0,0.0,Mist,4,3,2016,15,0,0,5960
1,272.95,0.0,0.0,Haze,4,3,2016,15,0,0,5960
0,273.79,0.0,0.0,Mist,4,3,2016,17,0,0,5979
1,273.96,0.3,0.0,Rain,4,3,2016,19,0,0,3606
1,273.96,0.3,0.0,Drizzle,4,3,2016,19,0,0,3606
0,273.96,0.3,0.0,Mist,4,3,2016,19,0,0,3606
1,274.95,0.0,0.0,Mist,4,3,2016,21,0,0,3036
0,274.95,0.0,0.0,Rain,4,3,2016,21,0,0,3036
1,275.36,0.0,0.0,Mist,4,3,2016,23,0,0,2540
1,274.48,0.0,0.0,Snow,5,3,2016,1,0,0,710
0,274.48,0.0,0.0,Rain,5,3,2016,1,0,0,710
1,273.48,0.0,0.0,Mist,5,3,2016,3,0,0,400
0,273.02,0.0,0.0,Clouds,5,3,2016,5,0,0,671
1,272.72,0.0,0.0,Clouds,5,3,2016,7,0,0,2138
1,272.95,0.0,0.0,Clouds,5,3,2016,9,0,0,3981
1,273.35,0.0,0.0,Clouds,5,3,2016,11,0,0,5265
1,273.72,0.0,0.0,Clouds,5,3,2016,13,0,0,4994
1,275.88,0.0,0.0,Clouds,5,3,2016,15,0,0,4912
0,276.61,0.0,0.0,Clear,5,3,2016,17,0,0,4769
1,274.15,0.0,0.0,Clear,5,3,2016,19,0,0,3997
0,273.08,0.0,0.0,Clear,5,3,2016,21,0,0,3896
0,272.21,0.0,0.0,Clear,5,3,2016,23,0,0,2296
1,271.93,0.0,0.0,Clear,6,3,2016,0,0,0,1250
0,272.22,0.0,0.0,Clear,6,3,2016,1,0,0,984
1,272.35,0.0,0.0,Clear,6,3,2016,3,0,0,349
1,273.08,0.0,0.0,Clear,6,3,2016,4,0,0,302
0,273.35,0.0,0.0,Clear,6,3,2016,5,0,0,427
1,274.0,0.0,0.0,Clear,6,3,2016,6,0,0,796
1,276.61,0.0,0.0,Clouds,6,3,2016,8,0,0,1987
0,281.15,0.0,0.0,Clear,6,3,2016,11,0,0,3902
1,284.48,0.0,0.0,Clear,6,3,2016,12,0,0,4443
1,285.75,0.0,0.0,Clear,6,3,2016,14,0,0,4465
1,286.29,0.0,0.0,Clear,6,3,2016,16,0,0,4199
1,285.08,0.0,0.0,Clouds,6,3,2016,18,0,0,3641
1,281.15,0.0,0.0,Clouds,6,3,2016,20,0,0,2457
1,279.42,0.0,0.0,Clear,6,3,2016,21,0,0,2904
1,279.31,0.0,0.0,Mist,6,3,2016,23,0,0,1028
0,278.88,0.0,0.0,Fog,7,3,2016,0,0,0,668
1,278.88,0.0,0.0,Mist,7,3,2016,0,0,0,668
1,278.66,0.0,0.0,Mist,7,3,2016,2,0,0,351
0,278.73,0.0,0.0,Mist,7,3,2016,5,0,0,2783
0,278.09,0.0,0.0,Fog,7,3,2016,6,0,0,5870
0,278.09,0.0,0.0,Mist,7,3,2016,6,0,0,5870
0,278.28,0.0,0.0,Fog,7,3,2016,7,0,0,6860
0,278.28,0.0,0.0,Mist,7,3,2016,7,0,0,6860
0,281.8,0.0,0.0,Clear,7,3,2016,9,0,0,4675
0,287.29,0.0,0.0,Clouds,7,3,2016,11,0,0,4557
0,290.15,0.0,0.0,Clouds,7,3,2016,12,0,0,4859
1,290.08,0.0,0.0,Clouds,7,3,2016,15,0,0,5579
1,289.29,0.0,0.0,Clouds,7,3,2016,17,0,0,6053
1,287.87,0.0,0.0,Clouds,7,3,2016,19,0,0,2973
0,286.79,0.0,0.0,Clouds,7,3,2016,21,0,0,2030
0,286.51,0.0,0.0,Clear,7,3,2016,23,0,0,917
1,286.15,0.0,0.0,Clear,8,3,2016,0,0,0,529
1,285.36,0.0,0.0,Clear,8,3,2016,2,0,0,248
1,285.15,0.0,0.0,Clouds,8,3,2016,4,0,0,903
1,285.94,0.0,0.0,Mist,8,3,2016,6,0,0,5774
0,286.68,0.0,0.0,Clouds,8,3,2016,8,0,0,6003
1,289.29,0.0,0.0,Clouds,8,3,2016,10,0,0,4406
0,291.5,0.0,0.0,Clouds,8,3,2016,12,0,0,4780
0,293.22,0.0,0.0,Clear,8,3,2016,14,0,0,5349
0,292.46,0.0,0.0,Clouds,8,3,2016,16,0,0,6953
0,285.16,0.0,0.0,Clouds,8,3,2016,18,0,0,4778
1,281.61,0.0,0.0,Clouds,8,3,2016,20,0,0,2713
1,279.37,0.0,0.0,Clouds,8,3,2016,22,0,0,1566
1,277.75,0.0,0.0,Mist,9,3,2016,0,0,0,559
0,276.65,0.0,0.0,Mist,9,3,2016,2,0,0,279
0,275.93,0.0,0.0,Mist,9,3,2016,4,0,0,881
1,275.35,0.0,0.0,Mist,9,3,2016,6,0,0,5735
0,275.43,0.0,0.0,Drizzle,9,3,2016,8,0,0,6115
0,275.43,0.0,0.0,Mist,9,3,2016,8,0,0,6115
1,275.43,0.0,0.0,Fog,9,3,2016,8,0,0,6115
0,276.01,0.0,0.0,Drizzle,9,3,2016,10,0,0,4598
1,276.01,0.0,0.0,Mist,9,3,2016,10,0,0,4598
1,276.01,0.0,0.0,Rain,9,3,2016,10,0,0,4598
1,276.79,0.0,0.0,Mist,9,3,2016,12,0,0,5099
0,277.79,0.0,0.0,Mist,9,3,2016,14,0,0,5347
0,278.01,0.0,0.0,Mist,9,3,2016,16,0,0,6843
1,276.94,0.0,0.0,Rain,9,3,2016,18,0,0,4639
1,276.94,0.0,0.0,Drizzle,9,3,2016,18,0,0,4639
1,276.94,0.0,0.0,Mist,9,3,2016,18,0,0,4639
0,276.44,0.0,0.0,Drizzle,9,3,2016,20,0,0,2653
1,276.44,0.0,0.0,Mist,9,3,2016,20,0,0,2653
1,276.0,0.0,0.0,Rain,9,3,2016,22,0,0,1671
0,276.0,0.0,0.0,Mist,9,3,2016,22,0,0,1671
1,275.72,0.0,0.0,Clouds,10,3,2016,0,0,0,585
1,274.82,0.0,0.0,Mist,10,3,2016,2,0,0,280
1,274.35,0.0,0.0,Mist,10,3,2016,4,0,0,896
0,274.08,0.0,0.0,Mist,10,3,2016,6,0,0,5764
0,273.82,0.0,0.0,Mist,10,3,2016,8,0,0,6009
1,274.42,0.0,0.0,Clouds,10,3,2016,10,0,0,4489
1,275.65,0.0,0.0,Haze,10,3,2016,12,0,0,5247
0,277.22,0.0,0.0,Clear,10,3,2016,13,0,0,5188
1,278.72,0.0,0.0,Clear,10,3,2016,14,0,0,5640
1,280.15,0.0,0.0,Clear,10,3,2016,16,0,0,6823
0,280.88,0.0,0.0,Clear,10,3,2016,18,0,0,4794
1,275.65,0.0,0.0,Clear,10,3,2016,20,0,0,2875
1,273.15,0.0,0.0,Clear,10,3,2016,22,0,0,2754
1,271.93,0.0,0.0,Mist,10,3,2016,23,0,0,1210
0,271.75,0.0,0.0,Mist,11,3,2016,0,0,0,710
1,271.79,0.0,0.0,Mist,11,3,2016,1,0,0,441
0,270.82,0.0,0.0,Mist,11,3,2016,3,0,0,375
0,270.68,0.0,0.0,Mist,11,3,2016,5,0,0,2545
0,271.75,0.0,0.0,Mist,11,3,2016,6,0,0,5400
1,272.72,0.0,0.0,Mist,11,3,2016,7,0,0,6690
1,275.79,0.0,0.0,Mist,11,3,2016,9,0,0,4996
1,280.92,0.0,0.0,Clear,11,3,2016,11,0,0,5434
0,285.79,0.0,0.0,Clear,11,3,2016,12,0,0,5731
0,288.15,0.0,0.0,Clear,11,3,2016,14,0,0,5835
1,290.58,0.0,0.0,Clear,11,3,2016,16,0,0,6562
1,290.51,0.0,0.0,Clear,11,3,2016,18,0,0,5074
0,287.15,0.0,0.0,Clear,11,3,2016,20,0,0,3086
0,286.36,0.0,0.0,Clear,11,3,2016,22,0,0,2694
0,285.65,0.0,0.0,Clear,11,3,2016,23,0,0,2084
1,285.22,0.0,0.0,Clear,12,3,2016,1,0,0,863
0,283.35,0.0,0.0,Clear,12,3,2016,2,0,0,652
1,283.29,0.0,0.0,Clear,12,3,2016,3,0,0,439
0,282.15,0.0,0.0,Clear,12,3,2016,5,0,0,789
0,279.96,0.0,0.0,Clear,12,3,2016,7,0,0,2444
0,283.64,0.0,0.0,Clear,12,3,2016,8,0,0,3792
0,288.3,0.0,0.0,Clear,12,3,2016,10,0,0,4679
1,290.93,0.0,0.0,Clear,12,3,2016,12,0,0,5506
0,292.14,0.0,0.0,Clouds,12,3,2016,13,0,0,5126
0,292.62,0.0,0.0,Clear,12,3,2016,14,0,0,5193
1,293.65,0.0,0.0,Clear,12,3,2016,16,0,0,5361
1,291.15,0.0,0.0,Clouds,12,3,2016,18,0,0,4836
1,286.82,0.0,0.0,Clear,12,3,2016,20,0,0,3373
1,283.87,0.0,0.0,Clear,12,3,2016,21,0,0,3261
1,282.75,0.0,0.0,Clear,12,3,2016,22,0,0,3505
1,283.46,0.0,0.0,Clear,12,3,2016,23,0,0,2421
0,282.5,0.0,0.0,Clear,13,3,2016,0,0,0,1851
0,282.29,0.0,0.0,Clear,13,3,2016,1,0,0,999
0,282.15,0.0,0.0,Drizzle,13,3,2016,4,0,0,451
1,282.15,0.0,0.0,Rain,13,3,2016,5,0,0,469
1,282.15,0.0,0.0,Drizzle,13,3,2016,5,0,0,469
0,281.55,0.0,0.0,Rain,13,3,2016,7,0,0,1091
0,281.55,0.0,0.0,Drizzle,13,3,2016,7,0,0,1091
0,281.62,0.0,0.0,Rain,13,3,2016,8,0,0,1693
0,281.62,0.0,0.0,Mist,13,3,2016,8,0,0,1693
1,282.58,0.0,0.0,Rain,13,3,2016,9,0,0,2401
1,283.61,0.0,0.0,Clouds,13,3,2016,10,0,0,3301
1,284.37,0.0,0.0,Clouds,13,3,2016,11,0,0,3608
1,284.93,0.0,0.0,Clouds,13,3,2016,12,0,0,4257
0,285.15,0.0,0.0,Clouds,13,3,2016,13,0,0,4647
1,285.28,0.0,0.0,Clouds,13,3,2016,15,0,0,4370
0,284.82,0.0,0.0,Clouds,13,3,2016,17,0,0,4218
0,284.62,0.0,0.0,Clouds,13,3,2016,19,0,0,3065
0,284.15,0.0,0.0,Drizzle,13,3,2016,21,0,0,2377
0,284.15,0.0,0.0,Rain,13,3,2016,21,0,0,2377
0,283.72,0.0,0.0,Rain,13,3,2016,22,0,0,1943
0,283.72,0.0,0.0,Fog,13,3,2016,22,0,0,1943
1,283.72,0.0,0.0,Mist,13,3,2016,22,0,0,1943
1,283.43,0.0,0.0,Mist,14,3,2016,0,0,0,676
1,283.43,0.0,0.0,Fog,14,3,2016,0,0,0,676
1,283.43,0.0,0.0,Drizzle,14,3,2016,0,0,0,676
0,283.08,0.0,0.0,Rain,14,3,2016,2,0,0,351
1,283.08,0.0,0.0,Fog,14,3,2016,2,0,0,351
1,283.08,0.0,0.0,Mist,14,3,2016,2,0,0,351
1,283.08,0.0,0.0,Drizzle,14,3,2016,2,0,0,351
1,282.5,0.0,0.0,Drizzle,14,3,2016,4,0,0,942
1,282.5,0.0,0.0,Mist,14,3,2016,4,0,0,942
1,282.5,0.0,0.0,Fog,14,3,2016,4,0,0,942
1,282.5,0.0,0.0,Rain,14,3,2016,4,0,0,942
0,282.22,0.0,0.0,Drizzle,14,3,2016,5,0,0,2776
0,282.22,0.0,0.0,Mist,14,3,2016,5,0,0,2776
1,282.22,0.0,0.0,Rain,14,3,2016,5,0,0,2776
0,282.22,0.0,0.0,Fog,14,3,2016,5,0,0,2776
1,281.93,0.0,0.0,Mist,14,3,2016,8,0,0,5969
1,281.93,0.0,0.0,Fog,14,3,2016,8,0,0,5969
1,281.93,0.0,0.0,Drizzle,14,3,2016,8,0,0,5969
1,281.93,0.0,0.0,Rain,14,3,2016,8,0,0,5969
0,282.36,0.0,0.0,Mist,14,3,2016,9,0,0,4844
1,282.36,0.0,0.0,Fog,14,3,2016,9,0,0,4844
0,282.86,0.0,0.0,Mist,14,3,2016,10,0,0,4196
0,282.86,0.0,0.0,Fog,14,3,2016,10,0,0,4196
1,283.65,0.0,0.0,Mist,14,3,2016,12,0,0,4659
1,284.84,0.0,0.0,Mist,14,3,2016,13,0,0,4820
1,284.84,0.0,0.0,Haze,14,3,2016,13,0,0,4820
0,285.94,0.0,0.0,Haze,14,3,2016,15,0,0,5721
1,285.94,0.0,0.0,Mist,14,3,2016,15,0,0,5721
0,286.87,0.0,0.0,Haze,14,3,2016,17,0,0,6372
0,286.87,0.0,0.0,Mist,14,3,2016,17,0,0,6372
0,286.38,0.0,0.0,Haze,14,3,2016,19,0,0,3197
0,286.38,0.0,0.0,Mist,14,3,2016,19,0,0,3197
0,285.79,0.0,0.0,Mist,14,3,2016,21,0,0,2160
0,285.22,0.0,0.0,Mist,14,3,2016,23,0,0,1034
1,284.86,0.0,0.0,Mist,15,3,2016,0,0,0,598
1,284.93,0.0,0.0,Mist,15,3,2016,1,0,0,357
1,285.01,0.0,0.0,Mist,15,3,2016,3,0,0,335
0,285.08,0.0,0.0,Mist,15,3,2016,5,0,0,2683
0,285.08,0.0,0.0,Rain,15,3,2016,5,0,0,2683
0,284.86,0.0,0.0,Mist,15,3,2016,6,0,0,5375
1,284.86,0.0,0.0,Rain,15,3,2016,6,0,0,5375
1,284.86,0.0,0.0,Drizzle,15,3,2016,6,0,0,5375
0,284.36,0.0,0.0,Rain,15,3,2016,8,0,0,5771
0,284.36,0.0,0.0,Mist,15,3,2016,8,0,0,5771
0,284.36,0.0,0.0,Drizzle,15,3,2016,8,0,0,5771
1,284.36,0.0,0.0,Rain,15,3,2016,9,0,0,5214
1,284.36,0.0,0.0,Mist,15,3,2016,9,0,0,5214
1,284.58,0.0,0.0,Mist,15,3,2016,10,0,0,4516
0,284.58,0.0,0.0,Rain,15,3,2016,10,0,0,4516
0,284.58,0.0,0.0,Drizzle,15,3,2016,10,0,0,4516
0,284.48,0.0,0.0,Mist,15,3,2016,11,0,0,4584
0,284.48,0.0,0.0,Rain,15,3,2016,11,0,0,4584
1,284.74,0.0,0.0,Rain,15,3,2016,12,0,0,5085
0,284.74,0.0,0.0,Drizzle,15,3,2016,12,0,0,5085
0,284.68,0.0,0.0,Drizzle,15,3,2016,13,0,0,5185
0,284.68,0.0,0.0,Rain,15,3,2016,13,0,0,5185
0,284.8,0.0,0.0,Rain,15,3,2016,16,0,0,6503
1,284.8,0.0,0.0,Mist,15,3,2016,16,0,0,6503
0,283.51,0.0,0.0,Rain,15,3,2016,18,0,0,4460
1,283.51,0.0,0.0,Mist,15,3,2016,18,0,0,4460
0,283.51,0.0,0.0,Drizzle,15,3,2016,18,0,0,4460
0,282.58,0.0,0.0,Rain,15,3,2016,20,0,0,2831
0,282.58,0.0,0.0,Mist,15,3,2016,20,0,0,2831
1,282.01,0.0,0.0,Rain,15,3,2016,21,0,0,2458
